iteration,source,type,target
3,net.sourceforge.jsxe.gui.TabbedView,uses,net.sourceforge.jsxe.DocumentBuffer
3,net.sourceforge.jsxe.gui.GlobalOptionsDialog,uses,net.sourceforge.jsxe.jsXe
3,net.sourceforge.jsxe.DocumentBuffer,uses,net.sourceforge.jsxe.dom.AdapterNode
3,net.sourceforge.jsxe.gui.GlobalOptionsDialog,uses,net.sourceforge.jsxe.DocumentBuffer
3,net.sourceforge.jsxe.gui.TabbedView,uses,net.sourceforge.jsxe.ActionPlugin
3,net.sourceforge.jsxe.action.ActivityLogAction,uses,net.sourceforge.jsxe.gui.ActivityLogDialog
3,net.sourceforge.jsxe.gui.TabbedView,uses,net.sourceforge.jsxe.JARClassLoader
3,net.sourceforge.jsxe.gui.TabbedView,uses,net.sourceforge.jsxe.ViewPlugin
3,net.sourceforge.jsxe.dom.XMLDocument,uses,net.sourceforge.jsxe.jsXe
3,net.sourceforge.jsxe.gui.DirtyFilesDialog,uses,net.sourceforge.jsxe.jsXe
3,net.sourceforge.jsxe.dom.AdapterNode,uses,net.sourceforge.jsxe.dom.completion.CompletionInfo
3,net.sourceforge.jsxe.gui.DocumentView,uses,net.sourceforge.jsxe.ViewPlugin
3,net.sourceforge.jsxe.gui.GlobalOptionsDialog,uses,net.sourceforge.jsxe.JARClassLoader
3,net.sourceforge.jsxe.gui.DirtyFilesDialog,uses,net.sourceforge.jsxe.DocumentBuffer
3,net.sourceforge.jsxe.gui.GlobalOptionsDialog,uses,net.sourceforge.jsxe.ActionPlugin
